#commodity_name	kg	m3	LDM	LU	m2	AU	price
Article_8734	1.639	0.0313538	0.0053968254	0.1	0.08251	1	69.15
Article_8735	0.0670454545	0.00037422	9.4697E-05	0.0056818182	0.0013365	1	9.0966666667
Article_8736	37	0.2646	0.0377777778	0.1	0.18	1	142.61
Article_8737	0.0522555556	0.0004666667	0.0001157407	0.0069444444	0.0016666667	1	129.4
Article_8738	1.5166666667	0.0167389667	0.0023611111	0.0166666667	0.0172566667	1	2.96
Article_8739	1.639	0.0313538	0.0053968254	0.1	0.08251	1	69.15
Article_8740	2.3866666667	0.0167389667	0.0023611111	0.0166666667	0.0172566667	1	14.05
Article_8741	1.587037037	0.0092994259	0.0013117284	0.0092592593	0.009587037	1	6.77
Article_8742	37	0.2646	0.0377777778	0.1	0.18	1	142.61
Article_8743	0.0670454545	0.00037422	9.4697E-05	0.0056818182	0.0013365	1	9.0966666667
Article_8744	0.0522555556	0.0004666667	0.0001157407	0.0069444444	0.0016666667	1	129.4
Article_8745	2.0066666667	0.0167389667	0.0023611111	0.0166666667	0.0172566667	1	11.29
Article_8746	4.18	0.066603	0.0094444444	0.025	0.0447	1	1
Article_8747	1.587037037	0.0092994259	0.0013117284	0.0092592593	0.009587037	1	7
Article_8748	0.00286	7.056E-06	1.1111E-06	0.0004	4.8E-05	1	0.03
Article_8749	0.0670454545	0.00037422	9.4697E-05	0.0056818182	0.0013365	1	27.29
Article_8750	2.3966666667	0.0167389667	0.0023611111	0.0166666667	0.0172566667	1	16.44
Article_8751	1.587037037	0.0092994259	0.0013117284	0.0092592593	0.009587037	1	7
Article_8752	2.3866666667	0.0167389667	0.0023611111	0.0166666667	0.0172566667	1	14.05
Article_8753	0.052	0.0002195424	5.55556E-05	0.0033333333	0.00078408	1	77.22
Article_8754	37	0.2646	0.0377777778	0.1	0.18	1	126.26
Article_8755	2.3866666667	0.0167389667	0.0023611111	0.0166666667	0.0172566667	1	14.05
Article_8756	1.085	0.0087	0.0013888889	0.125	0.03	1	9.42
Article_8757	0.0522555556	0.0004666667	0.0001157407	0.0069444444	0.0016666667	1	129.4
Article_8758	38.5555555556	0.294	0.0419753086	0.1111111111	0.2	1	255.77
Article_8759	1.2015833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_8760	4.3716666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	7.15
Article_8761	37	0.2646	0.0377777778	0.1	0.18	1	251.7
Article_8762	0.6547619048	0.0047825619	0.0006746032	0.0047619048	0.0049304762	1	0.98
Article_8763	0.4595	0.0072	0.001	0.01	0.0096	1	1
Article_8764	1.0131666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	1989
Article_8765	0.9731666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	1989
Article_8766	1.2015833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_8767	3.2066666667	0.06	0.0083333333	0.0833333333	0.08	1	10654
Article_8768	0.02165	1.764E-05	2.7778E-06	0.001	0.00012	1	0.016
Article_8769	37	0.2646	0.0377777778	0.1	0.18	1	131.89
Article_8770	0.6547619048	0.0047825619	0.0006746032	0.0047619048	0.0049304762	1	0.98
Article_8771	37	0.2646	0.0377777778	0.1	0.18	1	135.86
Article_8772	4.3716666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	7.65
Article_8773	1.0351666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	1030
Article_8774	0.0781481481	0.0006222222	0.0001028807	0.0185185185	0.0022222222	1	0.27
Article_8775	38.5555555556	0.294	0.0419753086	0.1111111111	0.2	1	255.77
Article_8776	0.5621428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	1
Article_8777	4.3716666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	7.15
Article_8778	0.9541666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	1729
Article_8779	1.085	0.0087	0.0013888889	0.125	0.03	1	9.41
Article_8780	0.0804411765	0.0009596176	0.0001610306	0.0147058824	0.0034272059	1	0.33
Article_8781	0.9183333333	0.00168	0.0002777778	0.0333333333	0.008	1	4.92
Article_8782	3.2666666667	0.06	0.0083333333	0.0833333333	0.08	1	11127
Article_8783	1.3105555556	0.057085	0.0104938272	0.0069444444	0.0245	1	1188
Article_8784	0.5621428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	1
Article_8785	1.411	0.012	0.0017435897	0.01	0.012	1	10.41
Article_8786	37	0.2646	0.0377777778	0.1	0.18	1	136.66
Article_8787	1.5305555556	0.0139491389	0.0019675926	0.0138888889	0.0143805556	1	5.21
Article_8788	0.0804411765	0.0009596176	0.0001610306	0.0147058824	0.0034272059	1	0.33
Article_8789	1.381	0.012	0.0017435897	0.01	0.012	1	6.25
Article_8790	0.5621428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	1
Article_8791	0.5621428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	1
Article_8792	37	0.2646	0.0377777778	0.1	0.18	1	132.96
Article_8793	1.2015833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_8794	0.5621428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	1
Article_8795	0.9931666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	1030
Article_8796	38.5555555556	0.294	0.0419753086	0.1111111111	0.2	1	245.27
Article_8797	0.0031071429	4.7275E-06	9.199E-07	0.0002857143	2.70143E-05	1	0.0225
Article_8798	3.2166666667	0.06	0.0083333333	0.0833333333	0.08	1	10654
Article_8799	1.0102777778	0.0069745694	0.0009837963	0.0069444444	0.0071902778	1	5.22
Article_8800	0.5621428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	1
Article_8801	1.2015833333	0.014625	0.0020987654	0.0083333333	0.015	1	1
Article_8802	37	0.2646	0.0377777778	0.1	0.18	1	251.7
Article_8803	3.2066666667	0.06	0.0083333333	0.0833333333	0.08	1	10654
Article_8804	0.0804411765	0.0009596176	0.0001610306	0.0147058824	0.0034272059	1	0.33
Article_8805	0.2746666667	0.001175125	0.0001666667	0.0333333333	0.0078341667	1	18.88
Article_8806	0.06925	0.0009	0.0002083333	0.0125	0.003	1	379.6
Article_8807	2.12	0.102024	0.02	0.1	0.0936	1	8.88
Article_8808	1.16625	0.00315	0.0005208333	0.0625	0.015	1	7.95
Article_8809	0.4595	0.0072	0.001	0.01	0.0096	1	1
Article_8810	0.0615384615	0.0005019538	8.42314E-05	0.0076923077	0.0017926923	1	4.52
Article_8811	0.885	0.018	0.0025	0.025	0.024	1	1317
Article_8812	0.0013857576	6.4646E-06	6.734E-06	0.0001010101	1.61616E-05	1	1
Article_8813	1.317037037	0.0092994259	0.0013117284	0.0092592593	0.009587037	1	5.64
Article_8814	0.0804411765	0.0009596176	0.0001610306	0.0147058824	0.0034272059	1	0.33
Article_8815	0.5575	0.0072	0.001	0.01	0.0096	1	1
Article_8816	0.09525	0.0009	0.0002083333	0.0125	0.003	1	339.7
Article_8817	1.45125	0.00315	0.0005208333	0.0625	0.015	1	7.94
Article_8818	0.0153	9.6E-05	2.22222E-05	0.002	0.00048	1	0.1689
Article_8819	0.885	0.018	0.0025	0.025	0.024	1	1153
Article_8820	0.06925	0.0009	0.0002083333	0.0125	0.003	1	440.32
Article_8821	0.4595	0.0072	0.001	0.01	0.0096	1	1
Article_8822	0.0002697222	4.528E-07	1.0238E-06	2.77778E-05	2.3833E-06	1	1
Article_8823	0.071	0.00096	0.0002222222	0.0133333333	0.0032	1	413.44
Article_8824	1.45125	0.00315	0.0005208333	0.0625	0.015	1	7.94
Article_8825	0.885	0.018	0.0025	0.025	0.024	1	1153
Article_8826	0.09525	0.0009	0.0002083333	0.0125	0.003	1	377.22
Article_8827	0.0804411765	0.0009596176	0.0001610306	0.0147058824	0.0034272059	1	0.33
Article_8828	1.7105555556	0.0139491389	0.0019675926	0.0138888889	0.0143805556	1	5.63
Article_8829	0.9183333333	0.00168	0.0002777778	0.0333333333	0.008	1	4.92
Article_8830	0.7257142857	0.0057390743	0.0008095238	0.0057142857	0.0059165714	1	1.14
Article_8831	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	8.32
Article_8832	0.9541666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	1729
Article_8833	0.9731666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	1989
Article_8834	8.585	0.12	0.0177083333	0.0625	0.12	1	6.96
Article_8835	1.0131666667	0.0133333333	0.0018518519	0.0138888889	0.0133333333	1	1989
Article_8836	0.1362666667	0.00012	4.16667E-05	0.0066666667	0.0008	1	0.28
Article_8837	0.7257142857	0.0057390743	0.0008095238	0.0057142857	0.0059165714	1	1.14
Article_8838	0.4921428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	12.71
Article_8839	0.0039714286	5.04E-06	7.937E-07	0.0002857143	3.42857E-05	1	0.03
Article_8840	0.06325	0.0009	0.0002083333	0.0125	0.003	1	379.69
Article_8841	0.0804411765	0.0009596176	0.0001610306	0.0147058824	0.0034272059	1	0.33
Article_8842	0.2746666667	0.001175125	0.0001666667	0.0333333333	0.0078341667	1	15.48
Article_8843	1.16625	0.00315	0.0005208333	0.0625	0.015	1	7.95
Article_8844	2.6075	0.0163135	0.0027375201	0.25	0.0582625	1	103.76
Article_8845	9.395	0.12	0.0177083333	0.0625	0.12	1	11.06
Article_8846	0.058	0.00096	0.0002222222	0.0133333333	0.0032	1	342.61
Article_8847	0.295	0.0024	0.0004166667	0.025	0.012	1	7.37
Article_8848	0.41	0.00336	0.0008333333	0.05	0.012	1	725.3333333333
Article_8849	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	9.54
Article_8850	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2821
Article_8851	13.6284615385	0.0772567692	0.0108974359	0.0769230769	0.0796461538	1	20.88
Article_8852	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2821
Article_8853	0.295	0.0024	0.0004166667	0.025	0.012	1	7.37
Article_8854	0.41	0.00336	0.0008333333	0.05	0.012	1	725.3333333333
Article_8855	0.76	0.00672	0.0011111111	0.1	0.024	1	1609
Article_8856	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.39
Article_8857	8.26	0.0502169	0.0070833333	0.05	0.05177	1	14.36
Article_8858	0.76	0.00672	0.0011111111	0.1	0.024	1	1609
Article_8859	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2916
Article_8860	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2821
Article_8861	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.38
Article_8862	4.6216216216	0.0503351351	0.0076576577	0.027027027	0.0518918919	1	4.33
Article_8863	0.295	0.0024	0.0004166667	0.025	0.012	1	7.37
Article_8864	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2916
Article_8865	0.6041666667	0.0041847417	0.0005902778	0.0041666667	0.0043141667	1	1.13
Article_8866	0.4425	0.0072	0.001	0.01	0.0096	1	1
Article_8867	0.41	0.00336	0.0008333333	0.05	0.012	1	725.3333333333
Article_8868	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.38
Article_8869	0.295	0.0024	0.0004166667	0.025	0.012	1	7.37
Article_8870	1.0583333333	0.0083694833	0.0011805556	0.0083333333	0.0086283333	1	1.7
Article_8871	0.76	0.00672	0.0011111111	0.1	0.024	1	1609
Article_8872	0.07125	0.0009	0.0002083333	0.0125	0.003	1	413.44
Article_8873	0.938	0.00696	0.0011111111	0.1	0.024	1	7.06
Article_8874	0.885	0.018	0.0025	0.025	0.024	1	2216
Article_8875	0.285	0.00336	0.0008333333	0.05	0.012	1	700.3333333333
Article_8876	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	6.91
Article_8877	0.938	0.00696	0.0011111111	0.1	0.024	1	7.06
Article_8878	0.885	0.018	0.0025	0.025	0.024	1	2370
Article_8879	0.285	0.00336	0.0008333333	0.05	0.012	1	2101
Article_8880	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	9.59
Article_8881	0.8563333333	0.00224	0.0003703704	0.0333333333	0.008	1	6.62
Article_8882	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.39
Article_8883	0.885	0.018	0.0025	0.025	0.024	1	2216
Article_8884	0.41	0.00336	0.0008333333	0.05	0.012	1	725.3333333333
Article_8885	1.068	0.00696	0.0011111111	0.1	0.024	1	7.24
Article_8886	15.1666666667	0.1552	0.0236111111	0.0833333333	0.16	1	16.49
Article_8887	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2533
Article_8888	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.85
Article_8889	0.885	0.018	0.0025	0.025	0.024	1	2216
Article_8890	0.285	0.00336	0.0008333333	0.05	0.012	1	700.3333333333
Article_8891	1.135	0.0087	0.0013888889	0.125	0.03	1	7.46
Article_8892	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	3031
Article_8893	0.285	0.00336	0.0008333333	0.05	0.012	1	700.3333333333
Article_8894	0.96877	0.0144	0.002	0.02	0.0192	1	1
Article_8895	0.4921428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	12.63
Article_8896	0.53981	0.0072	0.001	0.01	0.0096	1	1
Article_8897	0.938	0.00696	0.0011111111	0.1	0.024	1	9.9
Article_8898	0.2746666667	0.001175125	0.0001666667	0.0333333333	0.0078341667	1	18.88
Article_8899	0.285	0.00336	0.0008333333	0.05	0.012	1	700.3333333333
Article_8900	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	3031
Article_8901	0.4921428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	12.63
Article_8902	0.0108	0.00072	0.0001666667	0.01	0.0024	1	12.47
Article_8903	0.938	0.00696	0.0011111111	0.1	0.024	1	8.9
Article_8904	0.65446	0.0144	0.002	0.02	0.0192	1	1
Article_8905	0.293	0.00576	0.0013333333	0.04	0.0192	1	316.6666666667
Article_8906	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	6.79
Article_8907	0.285	0.00336	0.0008333333	0.05	0.012	1	700.3333333333
Article_8908	1.018	0.00696	0.0011111111	0.1	0.024	1	7.28
Article_8909	0.4125	0.0072	0.001	0.01	0.0096	1	1
Article_8910	0.316	0.00576	0.0013333333	0.04	0.0192	1	285
Article_8911	0.00294	1.0584E-06	8.395E-07	0.0002	1.008E-05	1	0.02
Article_8912	0.285	0.00336	0.0008333333	0.05	0.012	1	700.3333333333
Article_8913	1.537037037	0.0092994259	0.0013117284	0.0092592593	0.009587037	1	7.28
Article_8914	0.4921428571	0.0102857143	0.0014285714	0.0142857143	0.0137142857	1	15.17
Article_8915	6.9048666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2111
Article_8916	0.0071	2.646E-06	2.0988E-06	0.0005	2.52E-05	1	0.04
Article_8917	0.285	0.00336	0.0008333333	0.05	0.012	1	2187
Article_8918	0.938	0.00696	0.0011111111	0.1	0.024	1	7.06
Article_8919	0.938	0.00696	0.0011111111	0.1	0.024	1	7.06
Article_8920	0.76	0.00672	0.0011111111	0.1	0.024	1	1609
Article_8921	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2916
Article_8922	0.285	0.00336	0.0008333333	0.05	0.012	1	700.3333333333
Article_8923	1.085	0.0087	0.0013888889	0.125	0.03	1	9.41
Article_8924	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2936
Article_8925	0.76	0.00672	0.0011111111	0.1	0.024	1	1609
Article_8926	0.285	0.00336	0.0008333333	0.05	0.012	1	700.3333333333
Article_8927	0.0204	1.0584E-05	8.3951E-06	0.002	0.0001008	1	0.11
Article_8928	1.085	0.0087	0.0013888889	0.125	0.03	1	10.12
Article_8929	9.3976666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	3031
Article_8930	0.00155	3.6E-05	8.3333E-06	0.0005	0.00012	1	1
Article_8931	0.285	0.00336	0.0008333333	0.05	0.012	1	700.3333333333
Article_8932	0.0204	1.0584E-05	8.3951E-06	0.002	0.0001008	1	0.08
Article_8933	1.537037037	0.0092994259	0.0013117284	0.0092592593	0.009587037	1	10.12
Article_8934	22.955	0.0806749167	0.0118055556	0.0833333333	0.0862833333	1	0.0033333333
Article_8935	0.3625	0.001902285	0.0003190691	0.03125	0.006793875	1	24.76
Article_8936	0.0426166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_8937	0.6616666667	0.0060375	0.0013492063	0.0166666667	0.012075	1	27.65
Article_8938	22.955	0.0806749167	0.0118055556	0.0833333333	0.0862833333	1	0.0033333333
Article_8939	0.0426166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_8940	0.6616666667	0.0060375	0.0013492063	0.0166666667	0.012075	1	18.1
Article_8941	11.0286666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	9792
Article_8942	0.002825	3.75E-06	5.037E-07	0.00025	1.875E-05	1	3.8
Article_8943	0.0301333333	0.0003226997	4.72222E-05	0.0003333333	0.0003451333	1	5.1633333333
Article_8944	0.0426166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_8945	6.9046666667	0.0533333333	0.0074074074	0.0555555556	0.0533333333	1	2111
Article_8946	0.0426166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	149.89
Article_8947	3.0944444444	0.0265333333	0.0037037037	0.0277777778	0.0266666667	1	15.86
Article_8948	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	8.46
Article_8949	1.537037037	0.0092994259	0.0013117284	0.0092592593	0.009587037	1	11.53
Article_8950	0.2575	0.001902285	0.0003190691	0.03125	0.006793875	1	27.73
Article_8951	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_8952	0.0109375	7.5E-05	1.73611E-05	0.003125	0.000375	1	0.05
Article_8953	3.1144444444	0.0265333333	0.0037037037	0.0277777778	0.0266666667	1	15.86
Article_8954	1.457037037	0.0092994259	0.0013117284	0.0092592593	0.009587037	1	11.31
Article_8955	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_8956	0.3625	0.001902285	0.0003190691	0.03125	0.006793875	1	25.57
Article_8957	1.51	0.036225	0.0080952381	0.1	0.07245	1	20.31
Article_8958	0.4233333333	0.00448	0.0011111111	0.0666666667	0.016	1	887.6666666667
Article_8959	1.855	0.0168	0.0027777778	0.25	0.06	1	2964
Article_8960	0.0419166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_8961	0.0672222222	0.0009666667	0.000154321	0.0138888889	0.0033333333	1	0
Article_8962	4.3716666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	7.17
Article_8963	0.1275555556	0.0014933333	0.0002469136	0.0222222222	0.0053333333	1	0.28
Article_8964	2.575	0.0168	0.0027777778	0.25	0.06	1	4239
Article_8965	0.0023285714	1.6714E-06	2.264E-07	0.0014285714	1.85714E-05	1	0.09
Article_8966	2.4140740741	0.0185988519	0.0026234568	0.0185185185	0.0191740741	1	7.41
Article_8967	1.835	0.0168	0.0027777778	0.25	0.06	1	2964
Article_8968	0.18875	0.0009511425	0.0001595345	0.015625	0.0033969375	1	20.93
Article_8969	0.938	0.00696	0.0011111111	0.1	0.024	1	7.06
Article_8970	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.45
Article_8971	0.18875	0.0009511425	0.0001595345	0.015625	0.0033969375	1	21.78
Article_8972	0.0091333333	3.2E-05	7.4074E-06	0.0006666667	0.00016	1	0.08
Article_8973	0.0419166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	149.89
Article_8974	0.11125	0.00105	0.0001736111	0.03125	0.00375	1	0
Article_8975	1.6864	0.02856	0.0085	0.04	0.0408	1	1535
Article_8976	0.938	0.00696	0.0011111111	0.1	0.024	1	7.06
Article_8977	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.45
Article_8978	0.6908571429	0.0106785714	0.0016190476	0.0285714286	0.0213571429	1	6.86
Article_8979	0.0426166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_8980	4.7916666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	15.29
Article_8981	12.9533684211	0.1856842105	0.0550607287	0.0526315789	0.1263157895	1	19211
Article_8982	0.0023285714	1.6714E-06	2.264E-07	0.0014285714	1.85714E-05	1	0.09
Article_8983	0.0426166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_8984	0.3254285714	0.0053392857	0.0008095238	0.0142857143	0.0106785714	1	4.07
Article_8985	2.575	0.0168	0.0027777778	0.25	0.06	1	4215
Article_8986	0.859	0.00672	0.0011111111	0.1	0.024	1	5.56
Article_8987	2.575	0.0168	0.0027777778	0.25	0.06	1	4215
Article_8988	0.057852381	0.0005357143	0.0002453102	0.005952381	0.0017857143	1	1944
Article_8989	0.6908571429	0.0106785714	0.0016190476	0.0285714286	0.0213571429	1	7.05
Article_8990	0.0419166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_8991	4.3716666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	7.17
Article_8992	1.34875	0.0084	0.0013888889	0.125	0.03	1	6.2
Article_8993	0.0023285714	1.6714E-06	2.264E-07	0.0014285714	1.85714E-05	1	0.09
Article_8994	2.575	0.0168	0.0027777778	0.25	0.06	1	4239
Article_8995	0.0426166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_8996	1.9375	0.0168	0.0027777778	0.25	0.06	1	8.9
Article_8997	0.0023285714	1.6714E-06	2.264E-07	0.0014285714	1.85714E-05	1	0.09
Article_8998	2.585	0.0168	0.0027777778	0.25	0.06	1	6252
Article_8999	0.6236666667	0.013629	0.0041975309	0.0833333333	0.048675	1	1.91
Article_9000	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.34
Article_9001	0.0995	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_9002	0.0064	1.6038E-05	3.7778E-06	0.001	7.29E-05	1	0.07
Article_9003	0.0104	7.2E-05	1.66667E-05	0.001	0.00024	1	13.3333333333
Article_9004	2.4140740741	0.0185988519	0.0026234568	0.0185185185	0.0191740741	1	7.42
Article_9005	0.00405	2.5E-06	3.472E-07	8.33333E-05	1E-05	1	47.4
Article_9006	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.34
Article_9007	0.0986	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_9008	0.0035	6E-06	8.059E-07	0.0004	3E-05	1	1.5666666667
Article_9009	2.575	0.0168	0.0027777778	0.25	0.06	1	6254
Article_9010	0.0900666667	0.00034008	0.0001333333	0.0003333333	0.000312	1	0.51
Article_9011	0.0088555556	0.0001666667	2.31481E-05	0.0277777778	0.0011111111	1	12.37
Article_9012	0.1671875	0.0021	0.0003472222	0.03125	0.0075	1	0.26
Article_9013	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.34
Article_9014	0.0906666667	0.00091476	0.0002314815	0.0138888889	0.003267	1	72
Article_9015	0.0088555556	0.0001666667	2.31481E-05	0.0277777778	0.0011111111	1	12.97
Article_9016	1.68625	0.023436	0.0075892857	0.03125	0.03255	1	35.55
Article_9017	0.00035	1.5E-06	2.083E-07	0.00025	1E-05	1	0.3566666667
Article_9018	0.1112962963	0.0012444444	0.0002057613	0.0185185185	0.0044444444	1	0.27
Article_9019	0.0088555556	0.0001666667	2.31481E-05	0.0277777778	0.0011111111	1	12.37
Article_9020	0.0005	3E-06	4.167E-07	0.0005	2E-05	1	0.53
Article_9021	0.0938	0.001097712	0.0002777778	0.0166666667	0.0039204	1	484
Article_9022	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.45
Article_9023	0.6236666667	0.013629	0.0041975309	0.0833333333	0.048675	1	1.91
Article_9024	0.0419166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_9025	0.33	0.00168	0.0002777778	0.05	0.006	1	14.72
Article_9026	2.105	0.0168	0.0027777778	0.25	0.06	1	2964
Article_9027	0.0005	6E-06	8.333E-07	0.001	4E-05	1	3
Article_9028	2.545	0.0168	0.0027777778	0.25	0.06	1	6229
Article_9029	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.45
Article_9030	0.0063933333	8.7937E-06	1.3117E-06	0.0003333333	3.82333E-05	1	0.01
Article_9031	0.0419166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_9032	0.6236666667	0.013629	0.0041975309	0.0833333333	0.048675	1	1.91
Article_9033	2.545	0.0168	0.0027777778	0.25	0.06	1	6229
Article_9034	2.595	0.0168	0.0027777778	0.25	0.06	1	6229
Article_9035	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.45
Article_9036	0.0291285714	0.000470448	0.0001190476	0.0071428571	0.0016801714	1	24.7
Article_9037	0.6236666667	0.013629	0.0041975309	0.0833333333	0.048675	1	1.91
Article_9038	0.0911666667	0.00091476	0.0002314815	0.0138888889	0.003267	1	72
Article_9039	0.0283333333	0.00011977	1.77083E-05	0.0016666667	0.000406	1	0.34
Article_9040	2.585	0.0168	0.0027777778	0.25	0.06	1	6229
Article_9041	0.0050869565	2.6087E-06	3.623E-07	0.0004347826	1.73913E-05	1	0.8866666667
Article_9042	0.0419166667	0.00035	8.68056E-05	0.0052083333	0.00125	1	49.9633333333
Article_9043	0.0088555556	0.0001666667	2.31481E-05	0.0277777778	0.0011111111	1	12.37
Article_9044	0.16	0.0006586272	0.0001666667	0.01	0.00235224	1	311.9333333333
Article_9045	0.01965	1.47E-05	3.4722E-06	0.0016666667	0.0001	1	2.75
Article_9046	2.105	0.0168	0.0027777778	0.25	0.06	1	2964
Article_9047	22.8875	0.12	0.0177083333	0.0625	0.12	1	6275.34
Article_9048	1.68625	0.023436	0.0075892857	0.03125	0.03255	1	36.14
Article_9049	0.17	0.0058653	0.0008994709	0.0166666667	0.01197	1	1.41
Article_9050	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	18.73
Article_9051	0.0088555556	0.0001666667	2.31481E-05	0.0277777778	0.0011111111	1	12.37
Article_9052	0.2332	0.00256	0.0006666667	0.02	0.0064	1	166.6666666667
Article_9053	1.67	0.01725	0.0089473684	0.25	0.08625	1	34.84
Article_9054	0.0336	1.5E-05	2.0833E-06	0.0025	0.0001	1	4.6
Article_9055	2.105	0.0168	0.0027777778	0.25	0.06	1	2878
Article_9056	4.3716666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	7.65
Article_9057	0.011	0.0002	2.77778E-05	0.0066666667	0.0008	1	71
Article_9058	2.105	0.0168	0.0027777778	0.25	0.06	1	2964
Article_9059	1.67	0.01725	0.0089473684	0.25	0.08625	1	34.95
Article_9060	0.2207142857	0.0038571429	0.0005952381	0.0044642857	0.0042857143	1	41
Article_9061	1.2728571429	0.0401051429	0.005978022	0.0285714286	0.0708571429	1	5.11
Article_9062	1.62625	0.023436	0.0075892857	0.03125	0.03255	1	35.45
Article_9063	1.7761666667	0.00625	0.0009081197	0.0052083333	0.00625	1	469.7733333333
Article_9064	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	18.73
Article_9065	0.0088555556	0.0001666667	2.31481E-05	0.0277777778	0.0011111111	1	12.37
Article_9066	2.075	0.0168	0.0027777778	0.25	0.06	1	2998
