#location_from;location_to;dist_class;valid_tariff
Supplier_368;Hub_89;800,0000000000;FTL||Supplier_368||Hub_89||FTL_CZ-IT_1000
Supplier_368;Hub_89;800,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_368;Hub_90;200,0000000000;FTL||Supplier_368||Hub_90||FTL_CZ-DE_W_250
Supplier_368;Hub_90;200,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||250
Supplier_369;Hub_86;1.100,0000000000;FTL||Supplier_369||Hub_86||FTL_DE_W-GB_1500
Supplier_369;Hub_86;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_369;Hub_87;1.700,0000000000;FTL||Supplier_369||Hub_87||FTL_DE_W-ES_2000
Supplier_369;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_DE_W-ES||2000
Supplier_369;Hub_88;400,0000000000;FTL||Supplier_369||Hub_88||FTL_DE_W-DE_W_500
Supplier_369;Hub_88;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_369;Hub_89;1.100,0000000000;FTL||Supplier_369||Hub_89||FTL_DE_W-IT_1500
Supplier_369;Hub_89;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1500
Supplier_369;Hub_90;500,0000000000;FTL||Supplier_369||Hub_90||FTL_DE_W-DE_W_500
Supplier_369;Hub_90;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_370;Hub_86;1.100,0000000000;FTL||Supplier_370||Hub_86||FTL_DE_W-GB_1500
Supplier_370;Hub_86;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_370;Hub_87;1.200,0000000000;FTL||Supplier_370||Hub_87||FTL_DE_W-ES_1500
Supplier_370;Hub_87;1.200,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_370;Hub_88;500,0000000000;FTL||Supplier_370||Hub_88||FTL_DE_W-DE_W_500
Supplier_370;Hub_88;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_370;Hub_89;600,0000000000;FTL||Supplier_370||Hub_89||FTL_DE_W-IT_1000
Supplier_370;Hub_89;600,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_370;Hub_90;300,0000000000;FTL||Supplier_370||Hub_90||FTL_DE_W-DE_W_500
Supplier_370;Hub_90;300,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_371;Hub_86;2.300,0000000000;FTL||Supplier_371||Hub_86||FTL_UA-GB_2500
Supplier_371;Hub_86;2.300,0000000000;LTL||Current_LTL||LTL_UA-GB||2500
Supplier_371;Hub_87;2.500,0000000000;FTL||Supplier_371||Hub_87||FTL_UA-ES_2500
Supplier_371;Hub_87;2.500,0000000000;LTL||Current_LTL||LTL_UA-ES||2500
Supplier_371;Hub_88;1.500,0000000000;FTL||Supplier_371||Hub_88||FTL_UA-DE_W_1500
Supplier_371;Hub_88;1.500,0000000000;LTL||Current_LTL||LTL_UA-DE_W||1500
Supplier_371;Hub_89;1.500,0000000000;FTL||Supplier_371||Hub_89||FTL_UA-IT_1500
Supplier_371;Hub_89;1.500,0000000000;LTL||Current_LTL||LTL_UA-IT||1500
Supplier_371;Hub_90;1.200,0000000000;FTL||Supplier_371||Hub_90||FTL_UA-DE_W_1500
Supplier_371;Hub_90;1.200,0000000000;LTL||Current_LTL||LTL_UA-DE_W||1500
Supplier_372;Hub_86;100,0000000000;FTL||Supplier_372||Hub_86||FTL_GB-GB_100
Supplier_372;Hub_86;100,0000000000;LTL||Current_LTL||LTL_GB-GB||100
Supplier_372;Hub_87;1.600,0000000000;FTL||Supplier_372||Hub_87||FTL_GB-ES_2000
Supplier_372;Hub_87;1.600,0000000000;LTL||Current_LTL||LTL_GB-ES||2000
Supplier_372;Hub_88;900,0000000000;FTL||Supplier_372||Hub_88||FTL_GB-DE_W_1000
Supplier_372;Hub_88;900,0000000000;LTL||Current_LTL||LTL_GB-DE_W||1000
Supplier_372;Hub_89;1.700,0000000000;FTL||Supplier_372||Hub_89||FTL_GB-IT_2000
Supplier_372;Hub_89;1.700,0000000000;LTL||Current_LTL||LTL_GB-IT||2000
Supplier_372;Hub_90;1.400,0000000000;FTL||Supplier_372||Hub_90||FTL_GB-DE_W_1500
Supplier_372;Hub_90;1.400,0000000000;LTL||Current_LTL||LTL_GB-DE_W||1500
Supplier_373;Hub_86;900,0000000000;FTL||Supplier_373||Hub_86||FTL_DE_W-GB_1000
Supplier_373;Hub_86;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1000
Supplier_373;Hub_87;1.200,0000000000;FTL||Supplier_373||Hub_87||FTL_DE_W-ES_1500
Supplier_373;Hub_87;1.200,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_373;Hub_88;300,0000000000;FTL||Supplier_373||Hub_88||FTL_DE_W-DE_W_500
Supplier_373;Hub_88;300,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_373;Hub_89;800,0000000000;FTL||Supplier_373||Hub_89||FTL_DE_W-IT_1000
Supplier_373;Hub_89;800,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_373;Hub_90;500,0000000000;FTL||Supplier_373||Hub_90||FTL_DE_W-DE_W_500
Supplier_373;Hub_90;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_374;Hub_86;1.100,0000000000;FTL||Supplier_374||Hub_86||FTL_DE_W-GB_1500
Supplier_374;Hub_86;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_374;Hub_87;1.200,0000000000;FTL||Supplier_374||Hub_87||FTL_DE_W-ES_1500
Supplier_374;Hub_87;1.200,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_374;Hub_88;400,0000000000;FTL||Supplier_374||Hub_88||FTL_DE_W-DE_W_500
Supplier_374;Hub_88;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_374;Hub_89;700,0000000000;FTL||Supplier_374||Hub_89||FTL_DE_W-IT_1000
Supplier_374;Hub_89;700,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_374;Hub_90;300,0000000000;FTL||Supplier_374||Hub_90||FTL_DE_W-DE_W_500
Supplier_374;Hub_90;300,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_375;Hub_86;700,0000000000;FTL||Supplier_375||Hub_86||FTL_BX-GB_1000
Supplier_375;Hub_86;700,0000000000;LTL||Current_LTL||LTL_BX-GB||1000
Supplier_375;Hub_87;1.300,0000000000;FTL||Supplier_375||Hub_87||FTL_BX-ES_1500
Supplier_375;Hub_87;1.300,0000000000;LTL||Current_LTL||LTL_BX-ES||1500
Supplier_375;Hub_88;200,0000000000;FTL||Supplier_375||Hub_88||FTL_BX-DE_W_250
Supplier_375;Hub_88;200,0000000000;LTL||Current_LTL||LTL_BX-DE_W||250
Supplier_375;Hub_89;1.000,0000000000;FTL||Supplier_375||Hub_89||FTL_BX-IT_1000
Supplier_375;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_BX-IT||1000
Supplier_375;Hub_90;600,0000000000;FTL||Supplier_375||Hub_90||FTL_BX-DE_W_1000
Supplier_375;Hub_90;600,0000000000;LTL||Current_LTL||LTL_BX-DE_W||1000
Supplier_376;Hub_86;1.200,0000000000;FTL||Supplier_376||Hub_86||FTL_DE_W-GB_1500
Supplier_376;Hub_86;1.200,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_376;Hub_87;1.600,0000000000;FTL||Supplier_376||Hub_87||FTL_DE_W-ES_2000
Supplier_376;Hub_87;1.600,0000000000;LTL||Current_LTL||LTL_DE_W-ES||2000
Supplier_376;Hub_88;500,0000000000;FTL||Supplier_376||Hub_88||FTL_DE_W-DE_W_500
Supplier_376;Hub_88;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_376;Hub_89;900,0000000000;FTL||Supplier_376||Hub_89||FTL_DE_W-IT_1000
Supplier_376;Hub_89;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_376;Hub_90;300,0000000000;FTL||Supplier_376||Hub_90||FTL_DE_W-DE_W_500
Supplier_376;Hub_90;300,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_377;Hub_86;1.200,0000000000;FTL||Supplier_377||Hub_86||FTL_DE_W-GB_1500
Supplier_377;Hub_86;1.200,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_377;Hub_87;1.400,0000000000;FTL||Supplier_377||Hub_87||FTL_DE_W-ES_1500
Supplier_377;Hub_87;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_377;Hub_88;400,0000000000;FTL||Supplier_377||Hub_88||FTL_DE_W-DE_W_500
Supplier_377;Hub_88;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_377;Hub_89;700,0000000000;FTL||Supplier_377||Hub_89||FTL_DE_W-IT_1000
Supplier_377;Hub_89;700,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_377;Hub_90;200,0000000000;FTL||Supplier_377||Hub_90||FTL_DE_W-DE_W_250
Supplier_377;Hub_90;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||250
Supplier_378;Hub_86;900,0000000000;FTL||Supplier_378||Hub_86||FTL_DE_W-GB_1000
Supplier_378;Hub_86;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1000
Supplier_378;Hub_87;1.300,0000000000;FTL||Supplier_378||Hub_87||FTL_DE_W-ES_1500
Supplier_378;Hub_87;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_378;Hub_88;200,0000000000;FTL||Supplier_378||Hub_88||FTL_DE_W-DE_W_250
Supplier_378;Hub_88;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||250
Supplier_378;Hub_89;800,0000000000;FTL||Supplier_378||Hub_89||FTL_DE_W-IT_1000
Supplier_378;Hub_89;800,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_378;Hub_90;400,0000000000;FTL||Supplier_378||Hub_90||FTL_DE_W-DE_W_500
Supplier_378;Hub_90;400,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_379;Hub_86;1.300,0000000000;FTL||Supplier_379||Hub_86||FTL_DE_W-GB_1500
Supplier_379;Hub_86;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_379;Hub_87;1.600,0000000000;FTL||Supplier_379||Hub_87||FTL_DE_W-ES_2000
Supplier_379;Hub_87;1.600,0000000000;LTL||Current_LTL||LTL_DE_W-ES||2000
Supplier_379;Hub_88;500,0000000000;FTL||Supplier_379||Hub_88||FTL_DE_W-DE_W_500
Supplier_379;Hub_88;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_379;Hub_89;900,0000000000;FTL||Supplier_379||Hub_89||FTL_DE_W-IT_1000
Supplier_379;Hub_89;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_379;Hub_90;300,0000000000;FTL||Supplier_379||Hub_90||FTL_DE_W-DE_W_250
Supplier_379;Hub_90;300,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||250
Supplier_380;Hub_86;1.300,0000000000;FTL||Supplier_380||Hub_86||FTL_DE_W-GB_1500
Supplier_380;Hub_86;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_380;Hub_87;1.300,0000000000;FTL||Supplier_380||Hub_87||FTL_DE_W-ES_1500
Supplier_380;Hub_87;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_380;Hub_88;600,0000000000;FTL||Supplier_380||Hub_88||FTL_DE_W-DE_W_1000
Supplier_380;Hub_88;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||1000
Supplier_380;Hub_89;500,0000000000;FTL||Supplier_380||Hub_89||FTL_DE_W-IT_500
Supplier_380;Hub_89;500,0000000000;LTL||Current_LTL||LTL_DE_W-IT||500
Supplier_380;Hub_90;200,0000000000;FTL||Supplier_380||Hub_90||FTL_DE_W-DE_W_250
Supplier_380;Hub_90;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||250
Supplier_381;Hub_86;1.400,0000000000;FTL||Supplier_381||Hub_86||FTL_CZ-GB_1500
Supplier_381;Hub_86;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB||1500
Supplier_381;Hub_87;1.700,0000000000;FTL||Supplier_381||Hub_87||FTL_CZ-ES_2000
Supplier_381;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_381;Hub_88;600,0000000000;FTL||Supplier_381||Hub_88||FTL_CZ-DE_W_1000
Supplier_381;Hub_88;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_381;Hub_89;900,0000000000;FTL||Supplier_381||Hub_89||FTL_CZ-IT_1000
Supplier_381;Hub_89;900,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_381;Hub_90;300,0000000000;FTL||Supplier_381||Hub_90||FTL_CZ-DE_W_500
Supplier_381;Hub_90;300,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||500
Supplier_382;Hub_86;1.700,0000000000;FTL||Supplier_382||Hub_86||FTL_PL-GB_2000
Supplier_382;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_PL-GB||2000
Supplier_382;Hub_87;2.300,0000000000;FTL||Supplier_382||Hub_87||FTL_PL-ES_2500
Supplier_382;Hub_87;2.300,0000000000;LTL||Current_LTL||LTL_PL-ES||2500
Supplier_382;Hub_88;1.000,0000000000;FTL||Supplier_382||Hub_88||FTL_PL-DE_W_1000
Supplier_382;Hub_88;1.000,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_382;Hub_89;1.500,0000000000;FTL||Supplier_382||Hub_89||FTL_PL-IT_1500
Supplier_382;Hub_89;1.500,0000000000;LTL||Current_LTL||LTL_PL-IT||1500
Supplier_382;Hub_90;900,0000000000;FTL||Supplier_382||Hub_90||FTL_PL-DE_W_1000
Supplier_382;Hub_90;900,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_383;Hub_86;1.100,0000000000;FTL||Supplier_383||Hub_86||FTL_DE_W-GB_1500
Supplier_383;Hub_86;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_383;Hub_87;1.500,0000000000;FTL||Supplier_383||Hub_87||FTL_DE_W-ES_1500
Supplier_383;Hub_87;1.500,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_383;Hub_88;300,0000000000;FTL||Supplier_383||Hub_88||FTL_DE_W-DE_W_500
Supplier_383;Hub_88;300,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_383;Hub_89;900,0000000000;FTL||Supplier_383||Hub_89||FTL_DE_W-IT_1000
Supplier_383;Hub_89;900,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_383;Hub_90;300,0000000000;FTL||Supplier_383||Hub_90||FTL_DE_W-DE_W_500
Supplier_383;Hub_90;300,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_384;Hub_86;900,0000000000;FTL||Supplier_384||Hub_86||FTL_DE_W-GB_1000
Supplier_384;Hub_86;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1000
Supplier_384;Hub_87;1.600,0000000000;FTL||Supplier_384||Hub_87||FTL_DE_W-ES_2000
Supplier_384;Hub_87;1.600,0000000000;LTL||Current_LTL||LTL_DE_W-ES||2000
Supplier_384;Hub_88;200,0000000000;FTL||Supplier_384||Hub_88||FTL_DE_W-DE_W_250
Supplier_384;Hub_88;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||250
Supplier_384;Hub_89;1.200,0000000000;FTL||Supplier_384||Hub_89||FTL_DE_W-IT_1500
Supplier_384;Hub_89;1.200,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1500
Supplier_384;Hub_90;600,0000000000;FTL||Supplier_384||Hub_90||FTL_DE_W-DE_W_1000
Supplier_384;Hub_90;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||1000
Supplier_385;Hub_86;1.300,0000000000;FTL||Supplier_385||Hub_86||FTL_DE_W-GB_1500
Supplier_385;Hub_86;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_385;Hub_87;1.800,0000000000;FTL||Supplier_385||Hub_87||FTL_DE_W-ES_2000
Supplier_385;Hub_87;1.800,0000000000;LTL||Current_LTL||LTL_DE_W-ES||2000
Supplier_385;Hub_88;600,0000000000;FTL||Supplier_385||Hub_88||FTL_DE_W-DE_W_1000
Supplier_385;Hub_88;600,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||1000
Supplier_385;Hub_89;1.100,0000000000;FTL||Supplier_385||Hub_89||FTL_DE_W-IT_1500
Supplier_385;Hub_89;1.100,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1500
Supplier_385;Hub_90;500,0000000000;FTL||Supplier_385||Hub_90||FTL_DE_W-DE_W_500
Supplier_385;Hub_90;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_386;Hub_86;1.300,0000000000;FTL||Supplier_386||Hub_86||FTL_DE_W-GB_1500
Supplier_386;Hub_86;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1500
Supplier_386;Hub_87;1.300,0000000000;FTL||Supplier_386||Hub_87||FTL_DE_W-ES_1500
Supplier_386;Hub_87;1.300,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_386;Hub_88;500,0000000000;FTL||Supplier_386||Hub_88||FTL_DE_W-DE_W_500
Supplier_386;Hub_88;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_386;Hub_89;500,0000000000;FTL||Supplier_386||Hub_89||FTL_DE_W-IT_500
Supplier_386;Hub_89;500,0000000000;LTL||Current_LTL||LTL_DE_W-IT||500
Supplier_386;Hub_90;200,0000000000;FTL||Supplier_386||Hub_90||FTL_DE_W-DE_W_250
Supplier_386;Hub_90;200,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||250
Supplier_387;Hub_86;1.700,0000000000;FTL||Supplier_387||Hub_86||FTL_BK-GB_2000
Supplier_387;Hub_86;1.700,0000000000;LTL||Current_LTL||LTL_BK-GB||2000
Supplier_387;Hub_87;1.400,0000000000;FTL||Supplier_387||Hub_87||FTL_BK-ES_1500
Supplier_387;Hub_87;1.400,0000000000;LTL||Current_LTL||LTL_BK-ES||1500
Supplier_387;Hub_88;1.000,0000000000;FTL||Supplier_387||Hub_88||FTL_BK-DE_W_1000
Supplier_387;Hub_88;1.000,0000000000;LTL||Current_LTL||LTL_BK-DE_W||1000
Supplier_387;Hub_89;400,0000000000;FTL||Supplier_387||Hub_89||FTL_BK-IT_500
Supplier_387;Hub_89;400,0000000000;LTL||Current_LTL||LTL_BK-IT||500
Supplier_387;Hub_90;500,0000000000;FTL||Supplier_387||Hub_90||FTL_BK-DE_W_500
Supplier_387;Hub_90;500,0000000000;LTL||Current_LTL||LTL_BK-DE_W||500
Supplier_388;Hub_86;1.400,0000000000;FTL||Supplier_388||Hub_86||FTL_CZ-GB_1500
Supplier_388;Hub_86;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB||1500
Supplier_388;Hub_87;1.700,0000000000;FTL||Supplier_388||Hub_87||FTL_CZ-ES_2000
Supplier_388;Hub_87;1.700,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_388;Hub_88;700,0000000000;FTL||Supplier_388||Hub_88||FTL_CZ-DE_W_1000
Supplier_388;Hub_88;700,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_388;Hub_89;800,0000000000;FTL||Supplier_388||Hub_89||FTL_CZ-IT_1000
Supplier_388;Hub_89;800,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_388;Hub_90;300,0000000000;FTL||Supplier_388||Hub_90||FTL_CZ-DE_W_250
Supplier_388;Hub_90;300,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||250
Supplier_389;Hub_86;1.400,0000000000;FTL||Supplier_389||Hub_86||FTL_CZ-GB_1500
Supplier_389;Hub_86;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB||1500
Supplier_389;Hub_87;1.600,0000000000;FTL||Supplier_389||Hub_87||FTL_CZ-ES_2000
Supplier_389;Hub_87;1.600,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_389;Hub_88;600,0000000000;FTL||Supplier_389||Hub_88||FTL_CZ-DE_W_1000
Supplier_389;Hub_88;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_389;Hub_89;800,0000000000;FTL||Supplier_389||Hub_89||FTL_CZ-IT_1000
Supplier_389;Hub_89;800,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_389;Hub_90;200,0000000000;FTL||Supplier_389||Hub_90||FTL_CZ-DE_W_250
Supplier_389;Hub_90;200,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||250
Supplier_390;Hub_86;1.400,0000000000;FTL||Supplier_390||Hub_86||FTL_CZ-GB_1500
Supplier_390;Hub_86;1.400,0000000000;LTL||Current_LTL||LTL_CZ-GB||1500
Supplier_390;Hub_87;1.600,0000000000;FTL||Supplier_390||Hub_87||FTL_CZ-ES_2000
Supplier_390;Hub_87;1.600,0000000000;LTL||Current_LTL||LTL_CZ-ES||2000
Supplier_390;Hub_88;600,0000000000;FTL||Supplier_390||Hub_88||FTL_CZ-DE_W_1000
Supplier_390;Hub_88;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_390;Hub_89;800,0000000000;FTL||Supplier_390||Hub_89||FTL_CZ-IT_1000
Supplier_390;Hub_89;800,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_390;Hub_90;200,0000000000;FTL||Supplier_390||Hub_90||FTL_CZ-DE_W_250
Supplier_390;Hub_90;200,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||250
Supplier_391;Hub_86;900,0000000000;FTL||Supplier_391||Hub_86||FTL_DE_W-GB_1000
Supplier_391;Hub_86;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1000
Supplier_391;Hub_87;1.400,0000000000;FTL||Supplier_391||Hub_87||FTL_DE_W-ES_1500
Supplier_391;Hub_87;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_391;Hub_88;100,0000000000;FTL||Supplier_391||Hub_88||FTL_DE_W-DE_W_100
Supplier_391;Hub_88;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||100
Supplier_391;Hub_89;1.000,0000000000;FTL||Supplier_391||Hub_89||FTL_DE_W-IT_1000
Supplier_391;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_391;Hub_90;500,0000000000;FTL||Supplier_391||Hub_90||FTL_DE_W-DE_W_500
Supplier_391;Hub_90;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_392;Hub_86;1.900,0000000000;FTL||Supplier_392||Hub_86||FTL_PL-GB_2000
Supplier_392;Hub_86;1.900,0000000000;LTL||Current_LTL||LTL_PL-GB||2000
Supplier_392;Hub_87;2.300,0000000000;FTL||Supplier_392||Hub_87||FTL_PL-ES_2500
Supplier_392;Hub_87;2.300,0000000000;LTL||Current_LTL||LTL_PL-ES||2500
Supplier_392;Hub_88;1.200,0000000000;FTL||Supplier_392||Hub_88||FTL_PL-DE_W_1500
Supplier_392;Hub_88;1.200,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1500
Supplier_392;Hub_89;1.400,0000000000;FTL||Supplier_392||Hub_89||FTL_PL-IT_1500
Supplier_392;Hub_89;1.400,0000000000;LTL||Current_LTL||LTL_PL-IT||1500
Supplier_392;Hub_90;900,0000000000;FTL||Supplier_392||Hub_90||FTL_PL-DE_W_1000
Supplier_392;Hub_90;900,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_393;Hub_86;1.300,0000000000;FTL||Supplier_393||Hub_86||FTL_CZ-GB_1500
Supplier_393;Hub_86;1.300,0000000000;LTL||Current_LTL||LTL_CZ-GB||1500
Supplier_393;Hub_87;1.500,0000000000;FTL||Supplier_393||Hub_87||FTL_CZ-ES_1500
Supplier_393;Hub_87;1.500,0000000000;LTL||Current_LTL||LTL_CZ-ES||1500
Supplier_393;Hub_88;600,0000000000;FTL||Supplier_393||Hub_88||FTL_CZ-DE_W_1000
Supplier_393;Hub_88;600,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||1000
Supplier_393;Hub_89;700,0000000000;FTL||Supplier_393||Hub_89||FTL_CZ-IT_1000
Supplier_393;Hub_89;700,0000000000;LTL||Current_LTL||LTL_CZ-IT||1000
Supplier_393;Hub_90;200,0000000000;FTL||Supplier_393||Hub_90||FTL_CZ-DE_W_250
Supplier_393;Hub_90;200,0000000000;LTL||Current_LTL||LTL_CZ-DE_W||250
Supplier_394;Hub_86;900,0000000000;FTL||Supplier_394||Hub_86||FTL_DE_W-GB_1000
Supplier_394;Hub_86;900,0000000000;LTL||Current_LTL||LTL_DE_W-GB||1000
Supplier_394;Hub_87;1.400,0000000000;FTL||Supplier_394||Hub_87||FTL_DE_W-ES_1500
Supplier_394;Hub_87;1.400,0000000000;LTL||Current_LTL||LTL_DE_W-ES||1500
Supplier_394;Hub_88;100,0000000000;FTL||Supplier_394||Hub_88||FTL_DE_W-DE_W_100
Supplier_394;Hub_88;100,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||100
Supplier_394;Hub_89;1.000,0000000000;FTL||Supplier_394||Hub_89||FTL_DE_W-IT_1000
Supplier_394;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_DE_W-IT||1000
Supplier_394;Hub_90;500,0000000000;FTL||Supplier_394||Hub_90||FTL_DE_W-DE_W_500
Supplier_394;Hub_90;500,0000000000;LTL||Current_LTL||LTL_DE_W-DE_W||500
Supplier_395;Hub_86;1.500,0000000000;FTL||Supplier_395||Hub_86||FTL_PL-GB_1500
Supplier_395;Hub_86;1.500,0000000000;LTL||Current_LTL||LTL_PL-GB||1500
Supplier_395;Hub_87;1.900,0000000000;FTL||Supplier_395||Hub_87||FTL_PL-ES_2000
Supplier_395;Hub_87;1.900,0000000000;LTL||Current_LTL||LTL_PL-ES||2000
Supplier_395;Hub_88;800,0000000000;FTL||Supplier_395||Hub_88||FTL_PL-DE_W_1000
Supplier_395;Hub_88;800,0000000000;LTL||Current_LTL||LTL_PL-DE_W||1000
Supplier_395;Hub_89;1.000,0000000000;FTL||Supplier_395||Hub_89||FTL_PL-IT_1000
Supplier_395;Hub_89;1.000,0000000000;LTL||Current_LTL||LTL_PL-IT||1000
Supplier_395;Hub_90;500,0000000000;FTL||Supplier_395||Hub_90||FTL_PL-DE_W_500
Supplier_395;Hub_90;500,0000000000;LTL||Current_LTL||LTL_PL-DE_W||500
Supplier_396;Hub_86;1.000,0000000000;FTL||Supplier_396||Hub_86||FTL_FR_N-GB_1000
Supplier_396;Hub_86;1.000,0000000000;LTL||Current_LTL||LTL_FR_N-GB||1000
Supplier_396;Hub_87;1.000,0000000000;FTL||Supplier_396||Hub_87||FTL_FR_N-ES_1000
Supplier_396;Hub_87;1.000,0000000000;LTL||Current_LTL||LTL_FR_N-ES||1000
Supplier_396;Hub_88;500,0000000000;FTL||Supplier_396||Hub_88||FTL_FR_N-DE_W_500
Supplier_396;Hub_88;500,0000000000;LTL||Current_LTL||LTL_FR_N-DE_W||500
