#tariff_name;tariff_costs;up_to_kg;up_to_m3;up_to_LDM;up_to_LU;up_to_m2;up_to_AU;up_to_price;
FTL||Supplier_162||Plant_15||FTL_DE_W-DE_W_500;437,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_162||Plant_18||FTL_DE_W-DE_W_500;494,5300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_162||Plant_21||FTL_DE_W-DE_W_500;592,1500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_163||Plant_2||FTL_IT-ES_1500;1.397,6700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_163||Plant_3||FTL_IT-DE_W_1000;987,6100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_163||Plant_4||FTL_IT-DE_W_500;666,3600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_164||Plant_3||FTL_IT-DE_W_1000;1.030,5900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_165||Plant_6||FTL_DE_W-DE_W_250;287,4100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_166||Plant_15||FTL_DE_W-DE_W_1000;779,6700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_167||Plant_15||FTL_DE_W-DE_W_1000;685,6900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_168||Plant_4||FTL_DE_W-DE_W_100;192,7200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_169||Plant_4||FTL_DE_W-DE_W_100;170,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_170||Plant_4||FTL_DE_W-DE_W_100;192,6800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_170||Plant_20||FTL_DE_W-DE_W_250;244,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_171||Plant_4||FTL_DE_W-DE_W_100;161,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_171||Plant_18||FTL_DE_W-DE_W_500;402,7800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_172||Plant_4||FTL_DE_W-DE_W_100;160,4200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_173||Plant_4||FTL_DE_W-DE_W_100;145,9400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_173||Plant_15||FTL_DE_W-DE_W_1000;751,9000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_174||Plant_4||FTL_DE_W-DE_W_100;138,9300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_174||Plant_15||FTL_DE_W-DE_W_1000;742,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_174||Plant_18||FTL_DE_W-DE_W_250;386,1100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_175||Plant_15||FTL_AT-DE_W_1000;1.017,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_176||Plant_15||FTL_DE_W-DE_W_1000;752,2500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_177||Plant_20||FTL_DE_W-DE_W_250;226,5700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_178||Plant_18||FTL_DE_W-DE_W_1000;807,5600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_178||Plant_21||FTL_DE_W-DE_W_1000;951,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_179||Plant_4||FTL_DE_W-DE_W_100;144,6400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_179||Plant_11||FTL_DE_W-HU_1000;877,5100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_179||Plant_15||FTL_DE_W-DE_W_1000;682,5800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_180||Plant_4||FTL_DE_W-DE_W_1000;806,6900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_180||Plant_10||FTL_DE_W-DE_W_1000;668,8700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_180||Plant_15||FTL_DE_W-DE_W_250;212,3900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_180||Plant_18||FTL_DE_W-DE_W_1000;799,8300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_180||Plant_19||FTL_DE_W-CZ_1000;681,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_180||Plant_21||FTL_DE_W-DE_W_1000;943,2200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_181||Plant_11||FTL_DE_W-HU_1000;860,2400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_181||Plant_15||FTL_DE_W-DE_W_1000;757,4800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_182||Plant_15||FTL_DE_W-DE_W_1000;734,2900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_183||Plant_3||FTL_DE_W-DE_W_250;310,5700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_184||Plant_4||FTL_DE_W-DE_W_100;187,2100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_185||Plant_4||FTL_IT-DE_W_500;700,8100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_186||Plant_18||FTL_DE_W-DE_W_250;327,8000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_186||Plant_21||FTL_DE_W-DE_W_250;357,4600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_187||Plant_4||FTL_DE_W-DE_W_250;295,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_187||Plant_15||FTL_DE_W-DE_W_1000;893,3400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_188||Plant_18||FTL_DE_W-DE_W_250;320,6900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_189||Plant_15||FTL_DE_W-DE_W_1000;744,3400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_190||Plant_3||FTL_DE_W-DE_W_250;286,5300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_190||Plant_19||FTL_DE_W-CZ_250;331,1300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_190||Plant_21||FTL_DE_W-DE_W_250;375,8100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_191||Plant_3||FTL_DE_W-DE_W_500;530,4200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_192||Plant_15||FTL_DE_W-DE_W_500;643,8900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_192||Plant_18||FTL_DE_W-DE_W_250;307,9600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_192||Plant_19||FTL_DE_W-CZ_250;324,2700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_193||Plant_11||FTL_DE_W-HU_1000;1.049,7800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_194||Plant_8||FTL_DE_W-BX_500;650,2000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_194||Plant_13||FTL_DE_W-CZ_500;553,1400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_195||Plant_4||FTL_DE_W-DE_W_250;342,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_195||Plant_15||FTL_DE_W-DE_W_500;538,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_196||Plant_15||FTL_DE_W-DE_W_1000;740,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_197||Plant_15||FTL_DE_W-DE_W_250;278,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_198||Plant_20||FTL_DE_W-DE_W_500;700,7100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_199||Plant_4||FTL_DE_W-DE_W_250;311,0900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_199||Plant_11||FTL_DE_W-HU_1000;841,1400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_200||Plant_15||FTL_DE_W-DE_W_1000;890,9200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_201||Plant_4||FTL_DE_W-DE_W_500;483,6600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_201||Plant_6||FTL_DE_W-DE_W_500;483,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_202||Plant_4||FTL_DE_W-DE_W_500;395,1900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_203||Plant_21||FTL_DE_W-DE_W_250;274,4000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_204||Plant_15||FTL_DE_W-DE_W_1000;875,0900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_205||Plant_15||FTL_DE_W-DE_W_500;640,8900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_206||Plant_15||FTL_DE_W-DE_W_1000;740,6000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_207||Plant_4||FTL_DE_W-DE_W_250;360,1800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_207||Plant_11||FTL_DE_W-HU_1000;817,8400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_207||Plant_15||FTL_DE_W-DE_W_500;590,7300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_207||Plant_21||FTL_DE_W-DE_W_500;420,7000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_208||Plant_4||FTL_DE_W-DE_W_250;289,3600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_209||Plant_2||FTL_DE_W-ES_2000;1.888,2700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_209||Plant_3||FTL_DE_W-DE_W_250;343,6700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_210||Plant_11||FTL_DE_W-HU_1000;808,7400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_210||Plant_18||FTL_DE_W-DE_W_250;286,3400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_210||Plant_19||FTL_DE_W-CZ_250;259,1700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_210||Plant_21||FTL_DE_W-DE_W_500;432,6500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_211||Plant_4||FTL_DE_W-DE_W_250;300,4600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_211||Plant_6||FTL_DE_W-DE_W_250;300,2300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_212||Plant_18||FTL_DE_W-DE_W_100;196,0300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_212||Plant_19||FTL_DE_W-CZ_250;227,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_212||Plant_21||FTL_DE_W-DE_W_250;292,1200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_213||Plant_15||FTL_DE_W-DE_W_500;631,8500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Plant_4||FTL_DE_W-DE_W_250;357,2200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Plant_15||FTL_DE_W-DE_W_1000;861,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Plant_18||FTL_DE_W-DE_W_250;279,5600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Plant_19||FTL_DE_W-CZ_250;322,5500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Plant_21||FTL_DE_W-DE_W_100;102,0700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_215||Plant_4||FTL_DE_W-DE_W_250;328,6900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_215||Plant_11||FTL_DE_W-HU_1000;715,9100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_216||Plant_6||FTL_DE_W-DE_W_250;330,7300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_217||Plant_4||FTL_DE_W-DE_W_250;341,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_217||Plant_15||FTL_DE_W-DE_W_1000;710,6500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_218||Plant_11||FTL_DE_W-HU_1000;671,6000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_219||Plant_18||FTL_DE_W-DE_W_250;231,0800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_219||Plant_21||FTL_DE_W-DE_W_100;129,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_220||Plant_18||FTL_DE_W-DE_W_250;295,1800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_220||Plant_19||FTL_DE_W-CZ_250;329,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_221||Plant_4||FTL_DE_W-DE_W_250;362,6400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_222||Plant_18||FTL_DE_W-DE_W_100;182,4300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_222||Plant_19||FTL_DE_W-CZ_250;231,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_222||Plant_21||FTL_DE_W-DE_W_100;186,2600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_223||Plant_18||FTL_DE_W-DE_W_100;192,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_224||Plant_4||FTL_DE_W-DE_W_250;387,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_224||Plant_11||FTL_DE_W-HU_1000;645,4100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_225||Plant_19||FTL_DE_W-CZ_250;173,4400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_226||Plant_4||FTL_DE_W-DE_W_500;472,2700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_226||Plant_15||FTL_DE_W-DE_W_500;624,3800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_227||Plant_18||FTL_DE_W-DE_W_100;137,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_228||Plant_18||FTL_DE_W-DE_W_250;223,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_229||Plant_21||FTL_DE_W-DE_W_250;267,1400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_230||Plant_18||FTL_DE_W-DE_W_100;142,3600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_231||Plant_4||FTL_DE_W-DE_W_500;406,2400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_231||Plant_6||FTL_DE_W-DE_W_500;406,0200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_231||Plant_7||FTL_DE_W-GB_1500;1.446,3100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_231||Plant_11||FTL_DE_W-HU_1000;633,7400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_231||Plant_14||FTL_DE_W-GB_1500;1.445,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_231||Plant_15||FTL_DE_W-DE_W_1000;783,5100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_231||Plant_21||FTL_DE_W-DE_W_250;216,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_232||Plant_18||FTL_DE_W-DE_W_100;86,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_232||Plant_19||FTL_DE_W-CZ_100;166,4200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_232||Plant_21||FTL_DE_W-DE_W_250;265,1100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_233||Plant_15||FTL_DE_W-DE_W_500;521,6100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_233||Plant_19||FTL_DE_W-CZ_250;305,8700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_233||Plant_21||FTL_DE_W-DE_W_500;593,8300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_234||Plant_21||FTL_DE_W-DE_W_250;205,9200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_235||Plant_4||FTL_DE_W-DE_W_500;436,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_235||Plant_20||FTL_DE_W-DE_W_500;451,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_236||Plant_4||FTL_DE_W-DE_W_500;545,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_236||Plant_11||FTL_DE_W-HU_1000;750,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_237||Plant_21||FTL_DE_W-DE_W_500;509,9400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_238||Plant_4||FTL_DE_W-DE_W_500;451,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_238||Plant_6||FTL_DE_W-DE_W_500;451,6800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_239||Plant_2||FTL_DE_W-ES_2000;2.179,3600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_239||Plant_3||FTL_DE_W-DE_W_250;322,4200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_239||Plant_10||FTL_DE_W-DE_W_500;579,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_240||Plant_15||FTL_DE_W-DE_W_500;620,2000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_241||Plant_6||FTL_CZ-DE_W_500;404,5600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_242||Plant_3||FTL_IT-DE_W_1500;1.737,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_243||Plant_6||FTL_CZ-DE_W_500;406,5300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_244||Plant_4||FTL_DE_W-DE_W_500;458,5700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_244||Plant_15||FTL_DE_W-DE_W_1000;772,5800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_244||Plant_18||FTL_DE_W-DE_W_100;134,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_245||Plant_19||FTL_DE_W-CZ_250;169,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_246||Plant_15||FTL_CZ-DE_W_1000;603,5000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_247||Plant_15||FTL_CZ-DE_W_1000;622,6100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_247||Plant_21||FTL_CZ-DE_W_250;305,3100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_248||Plant_15||FTL_DE_W-DE_W_1000;840,2500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_248||Plant_18||FTL_DE_W-DE_W_100;202,0800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_249||Plant_4||FTL_DE_W-DE_W_500;553,3400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_249||Plant_6||FTL_DE_W-DE_W_500;553,1800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_249||Plant_10||FTL_DE_W-DE_W_500;576,5900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_249||Plant_11||FTL_DE_W-HU_1000;694,0600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_249||Plant_15||FTL_DE_W-DE_W_500;658,5200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_250||Plant_9||FTL_DE_W-FR_N_1000;1.043,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_250||Plant_10||FTL_DE_W-DE_W_500;589,1500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_250||Plant_15||FTL_DE_W-DE_W_500;631,5300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_251||Plant_4||FTL_AT-DE_W_500;556,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_252||Plant_4||FTL_AT-DE_W_500;532,2300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_253||Plant_18||FTL_DE_W-DE_W_500;395,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_253||Plant_21||FTL_DE_W-DE_W_500;585,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_254||Plant_2||FTL_DE_W-ES_2000;2.203,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_254||Plant_3||FTL_DE_W-DE_W_250;377,1800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_255||Plant_6||FTL_DE_W-DE_W_500;586,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_255||Plant_10||FTL_DE_W-DE_W_500;609,9600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_255||Plant_15||FTL_DE_W-DE_W_500;671,5200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_256||Plant_18||FTL_CZ-DE_W_250;238,8100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
