#tariff_name	tariff_costs	up_to_kg	up_to_m3	up_to_LDM	up_to_LU	up_to_m2	up_to_AU	up_to_price
FTL||Supplier_169||Plant_4||FTL_DE_W-DE_W_100	170.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_170||Plant_4||FTL_DE_W-DE_W_100	192.68	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_170||Plant_20||FTL_DE_W-DE_W_250	244.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_171||Plant_4||FTL_DE_W-DE_W_100	161.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_171||Plant_18||FTL_DE_W-DE_W_500	402.78	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_172||Plant_4||FTL_DE_W-DE_W_100	160.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_173||Plant_4||FTL_DE_W-DE_W_100	145.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_173||Plant_15||FTL_DE_W-DE_W_1000	751.9	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_174||Plant_4||FTL_DE_W-DE_W_100	138.93	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_174||Plant_15||FTL_DE_W-DE_W_1000	742.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_174||Plant_18||FTL_DE_W-DE_W_250	386.11	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_175||Plant_15||FTL_AT-DE_W_1000	1017.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_176||Plant_15||FTL_DE_W-DE_W_1000	752.25	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_177||Plant_20||FTL_DE_W-DE_W_250	226.57	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_178||Plant_18||FTL_DE_W-DE_W_1000	807.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_178||Plant_21||FTL_DE_W-DE_W_1000	951.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_179||Plant_4||FTL_DE_W-DE_W_100	144.64	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_179||Plant_11||FTL_DE_W-HU_1000	877.51	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_179||Plant_15||FTL_DE_W-DE_W_1000	682.58	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_180||Plant_4||FTL_DE_W-DE_W_1000	806.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_180||Plant_10||FTL_DE_W-DE_W_1000	668.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_180||Plant_15||FTL_DE_W-DE_W_250	212.39	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_180||Plant_18||FTL_DE_W-DE_W_1000	799.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_180||Plant_19||FTL_DE_W-CZ_1000	681.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_180||Plant_21||FTL_DE_W-DE_W_1000	943.22	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_181||Plant_11||FTL_DE_W-HU_1000	860.24	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_181||Plant_15||FTL_DE_W-DE_W_1000	757.48	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_182||Plant_15||FTL_DE_W-DE_W_1000	734.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_183||Plant_3||FTL_DE_W-DE_W_250	310.57	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_184||Plant_4||FTL_DE_W-DE_W_100	187.21	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_185||Plant_4||FTL_IT-DE_W_500	700.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_186||Plant_18||FTL_DE_W-DE_W_250	327.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_186||Plant_21||FTL_DE_W-DE_W_250	357.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_187||Plant_4||FTL_DE_W-DE_W_250	295.95	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_187||Plant_15||FTL_DE_W-DE_W_1000	893.34	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_188||Plant_18||FTL_DE_W-DE_W_250	320.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_189||Plant_15||FTL_DE_W-DE_W_1000	744.34	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_190||Plant_3||FTL_DE_W-DE_W_250	286.53	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_190||Plant_19||FTL_DE_W-CZ_250	331.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_190||Plant_21||FTL_DE_W-DE_W_250	375.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_191||Plant_3||FTL_DE_W-DE_W_500	530.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_192||Plant_15||FTL_DE_W-DE_W_500	643.89	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_192||Plant_18||FTL_DE_W-DE_W_250	307.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_192||Plant_19||FTL_DE_W-CZ_250	324.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_193||Plant_11||FTL_DE_W-HU_1000	1049.78	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_194||Plant_8||FTL_DE_W-BX_500	650.2	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_194||Plant_13||FTL_DE_W-CZ_500	553.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_195||Plant_4||FTL_DE_W-DE_W_250	342.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_195||Plant_15||FTL_DE_W-DE_W_500	538	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_196||Plant_15||FTL_DE_W-DE_W_1000	740.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_197||Plant_15||FTL_DE_W-DE_W_250	278.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_198||Plant_20||FTL_DE_W-DE_W_500	700.71	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_199||Plant_4||FTL_DE_W-DE_W_250	311.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_199||Plant_11||FTL_DE_W-HU_1000	841.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_200||Plant_15||FTL_DE_W-DE_W_1000	890.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_201||Plant_4||FTL_DE_W-DE_W_500	483.66	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_201||Plant_6||FTL_DE_W-DE_W_500	483.63	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_202||Plant_4||FTL_DE_W-DE_W_500	395.19	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_203||Plant_21||FTL_DE_W-DE_W_250	274.4	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_204||Plant_15||FTL_DE_W-DE_W_1000	875.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_205||Plant_15||FTL_DE_W-DE_W_500	640.89	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_206||Plant_15||FTL_DE_W-DE_W_1000	740.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_207||Plant_4||FTL_DE_W-DE_W_250	360.18	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_207||Plant_11||FTL_DE_W-HU_1000	817.84	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_207||Plant_15||FTL_DE_W-DE_W_500	590.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_207||Plant_21||FTL_DE_W-DE_W_500	420.7	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_208||Plant_4||FTL_DE_W-DE_W_250	289.36	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_209||Plant_2||FTL_DE_W-ES_2000	1888.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_209||Plant_3||FTL_DE_W-DE_W_250	343.67	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_210||Plant_11||FTL_DE_W-HU_1000	808.74	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_210||Plant_18||FTL_DE_W-DE_W_250	286.34	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_210||Plant_19||FTL_DE_W-CZ_250	259.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_210||Plant_21||FTL_DE_W-DE_W_500	432.65	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_211||Plant_4||FTL_DE_W-DE_W_250	300.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_211||Plant_6||FTL_DE_W-DE_W_250	300.23	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_212||Plant_18||FTL_DE_W-DE_W_100	196.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_212||Plant_19||FTL_DE_W-CZ_250	227.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_212||Plant_21||FTL_DE_W-DE_W_250	292.12	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_213||Plant_15||FTL_DE_W-DE_W_500	631.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Plant_4||FTL_DE_W-DE_W_250	357.22	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Plant_15||FTL_DE_W-DE_W_1000	861.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Plant_18||FTL_DE_W-DE_W_250	279.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Plant_19||FTL_DE_W-CZ_250	322.55	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Plant_21||FTL_DE_W-DE_W_100	102.07	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_215||Plant_4||FTL_DE_W-DE_W_250	328.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_215||Plant_11||FTL_DE_W-HU_1000	715.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_216||Plant_6||FTL_DE_W-DE_W_250	330.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_217||Plant_4||FTL_DE_W-DE_W_250	341.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_217||Plant_15||FTL_DE_W-DE_W_1000	710.65	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_218||Plant_11||FTL_DE_W-HU_1000	671.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_219||Plant_18||FTL_DE_W-DE_W_250	231.08	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_219||Plant_21||FTL_DE_W-DE_W_100	129.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_220||Plant_18||FTL_DE_W-DE_W_250	295.18	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_220||Plant_19||FTL_DE_W-CZ_250	329.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_221||Plant_4||FTL_DE_W-DE_W_250	362.64	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_222||Plant_18||FTL_DE_W-DE_W_100	182.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_222||Plant_19||FTL_DE_W-CZ_250	231.95	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_222||Plant_21||FTL_DE_W-DE_W_100	186.26	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_223||Plant_18||FTL_DE_W-DE_W_100	192.95	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_224||Plant_4||FTL_DE_W-DE_W_250	387.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_224||Plant_11||FTL_DE_W-HU_1000	645.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_225||Plant_19||FTL_DE_W-CZ_250	173.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_226||Plant_4||FTL_DE_W-DE_W_500	472.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_226||Plant_15||FTL_DE_W-DE_W_500	624.38	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_227||Plant_18||FTL_DE_W-DE_W_100	137.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_228||Plant_18||FTL_DE_W-DE_W_250	223.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_229||Plant_21||FTL_DE_W-DE_W_250	267.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_230||Plant_18||FTL_DE_W-DE_W_100	142.36	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Plant_4||FTL_DE_W-DE_W_500	406.24	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Plant_6||FTL_DE_W-DE_W_500	406.02	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Plant_7||FTL_DE_W-GB_1500	1446.31	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Plant_11||FTL_DE_W-HU_1000	633.74	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Plant_14||FTL_DE_W-GB_1500	1445.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Plant_15||FTL_DE_W-DE_W_1000	783.51	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Plant_21||FTL_DE_W-DE_W_250	216.95	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_232||Plant_18||FTL_DE_W-DE_W_100	86.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_232||Plant_19||FTL_DE_W-CZ_100	166.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_232||Plant_21||FTL_DE_W-DE_W_250	265.11	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_233||Plant_15||FTL_DE_W-DE_W_500	521.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_233||Plant_19||FTL_DE_W-CZ_250	305.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_233||Plant_21||FTL_DE_W-DE_W_500	593.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_234||Plant_21||FTL_DE_W-DE_W_250	205.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_235||Plant_4||FTL_DE_W-DE_W_500	436.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_235||Plant_20||FTL_DE_W-DE_W_500	451.95	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_236||Plant_4||FTL_DE_W-DE_W_500	545.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_236||Plant_11||FTL_DE_W-HU_1000	750.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_237||Plant_21||FTL_DE_W-DE_W_500	509.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_238||Plant_4||FTL_DE_W-DE_W_500	451.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_238||Plant_6||FTL_DE_W-DE_W_500	451.68	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_239||Plant_2||FTL_DE_W-ES_2000	2179.36	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_239||Plant_3||FTL_DE_W-DE_W_250	322.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_239||Plant_10||FTL_DE_W-DE_W_500	579.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_240||Plant_15||FTL_DE_W-DE_W_500	620.2	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_241||Plant_6||FTL_CZ-DE_W_500	404.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_242||Plant_3||FTL_IT-DE_W_1500	1737.63	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_243||Plant_6||FTL_CZ-DE_W_500	406.53	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_244||Plant_4||FTL_DE_W-DE_W_500	458.57	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_244||Plant_15||FTL_DE_W-DE_W_1000	772.58	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_244||Plant_18||FTL_DE_W-DE_W_100	134.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_245||Plant_19||FTL_DE_W-CZ_250	169.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_246||Plant_15||FTL_CZ-DE_W_1000	603.5	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_247||Plant_15||FTL_CZ-DE_W_1000	622.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_247||Plant_21||FTL_CZ-DE_W_250	305.31	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_248||Plant_15||FTL_DE_W-DE_W_1000	840.25	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_248||Plant_18||FTL_DE_W-DE_W_100	202.08	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_249||Plant_4||FTL_DE_W-DE_W_500	553.34	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_249||Plant_6||FTL_DE_W-DE_W_500	553.18	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_249||Plant_10||FTL_DE_W-DE_W_500	576.59	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_249||Plant_11||FTL_DE_W-HU_1000	694.06	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_249||Plant_15||FTL_DE_W-DE_W_500	658.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_250||Plant_9||FTL_DE_W-FR_N_1000	1043	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_250||Plant_10||FTL_DE_W-DE_W_500	589.15	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_250||Plant_15||FTL_DE_W-DE_W_500	631.53	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_251||Plant_4||FTL_AT-DE_W_500	556.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_252||Plant_4||FTL_AT-DE_W_500	532.23	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_253||Plant_18||FTL_DE_W-DE_W_500	395.63	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_253||Plant_21||FTL_DE_W-DE_W_500	585.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_254||Plant_2||FTL_DE_W-ES_2000	2203.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_254||Plant_3||FTL_DE_W-DE_W_250	377.18	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_255||Plant_6||FTL_DE_W-DE_W_500	586.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_255||Plant_10||FTL_DE_W-DE_W_500	609.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_255||Plant_15||FTL_DE_W-DE_W_500	671.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_256||Plant_18||FTL_CZ-DE_W_250	238.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_256||Plant_21||FTL_CZ-DE_W_500	405.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_257||Plant_4||FTL_CZ-DE_W_500	452.11	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_258||Plant_18||FTL_DE_W-DE_W_100	209.74	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_259||Plant_4||FTL_CZ-DE_W_500	460.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_259||Plant_20||FTL_CZ-DE_W_500	494.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_260||Plant_4||FTL_CZ-DE_W_500	467.16	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_260||Plant_11||FTL_CZ-HU_500	472.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_261||Plant_10||FTL_CZ-DE_W_500	537.3	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_261||Plant_15||FTL_CZ-DE_W_1000	653.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_261||Plant_18||FTL_CZ-DE_W_250	183.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_261||Plant_19||FTL_CZ-CZ_100	63.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_262||Plant_13||FTL_CZ-CZ_250	189.65	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_263||Plant_11||FTL_CZ-HU_500	469.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_264||Plant_4||FTL_AT-DE_W_500	649.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_264||Plant_6||FTL_AT-DE_W_500	649.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_264||Plant_11||FTL_AT-HU_500	480.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_264||Plant_15||FTL_AT-DE_W_1000	1113.63	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_264||Plant_21||FTL_AT-DE_W_250	346.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_265||Plant_4||FTL_CZ-DE_W_500	491.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_265||Plant_15||FTL_CZ-DE_W_1000	668.78	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_266||Plant_11||FTL_CZ-HU_1000	510.9	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_267||Plant_20||FTL_DE_W-DE_W_1000	736.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_268||Plant_6||FTL_DE_W-DE_W_500	679.19	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_269||Plant_13||FTL_CZ-CZ_250	146.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_270||Plant_13||FTL_CZ-CZ_250	146.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_271||Plant_4||FTL_CZ-DE_W_500	531.66	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_271||Plant_11||FTL_CZ-HU_500	394.54	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_272||Plant_11||FTL_BK-HU_500	392.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_273||Plant_3||FTL_CZ-DE_W_500	423.99	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_274||Plant_10||FTL_CZ-DE_W_1000	599.99	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_274||Plant_11||FTL_CZ-HU_1000	495.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_275||Plant_15||FTL_CZ-DE_W_1000	636.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_275||Plant_18||FTL_CZ-DE_W_500	350.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_275||Plant_21||FTL_CZ-DE_W_500	507.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_276||Plant_18||FTL_CZ-DE_W_500	351.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_276||Plant_19||FTL_CZ-CZ_250	205.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_276||Plant_21||FTL_CZ-DE_W_500	508.57	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_276||Plant_23||FTL_CZ-CZ_250	205.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_277||Plant_19||FTL_DE_W-CZ_250	297.19	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_277||Plant_21||FTL_DE_W-DE_W_500	639.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_278||Plant_19||FTL_CZ-CZ_250	181.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_279||Plant_15||FTL_AT-DE_W_1000	1129.36	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_280||Plant_4||FTL_DE_W-DE_W_1000	705.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_280||Plant_6||FTL_DE_W-DE_W_1000	704.89	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_280||Plant_18||FTL_DE_W-DE_W_500	455.66	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_280||Plant_19||FTL_DE_W-CZ_250	294.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_280||Plant_21||FTL_DE_W-DE_W_500	634.16	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_281||Plant_11||FTL_CZ-HU_500	447.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_282||Plant_15||FTL_CZ-DE_W_1000	668.99	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_283||Plant_11||FTL_BK-HU_500	281.36	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_283||Plant_15||FTL_BK-DE_W_1500	1155.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_284||Plant_13||FTL_CZ-CZ_100	104.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_285||Plant_11||FTL_CZ-HU_500	476.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_285||Plant_15||FTL_CZ-DE_W_1000	671.26	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_286||Plant_7||FTL_BK-GB_2000	1758.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_286||Plant_14||FTL_BK-GB_2000	1757.25	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_287||Plant_15||FTL_CZ-DE_W_1000	688.4	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_288||Plant_11||FTL_AT-HU_250	329.99	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_289||Plant_10||FTL_PL-DE_W_1000	725.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_290||Plant_4||FTL_PL-DE_W_1000	737.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_290||Plant_11||FTL_PL-HU_1000	582.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_291||Plant_4||FTL_SE-DE_W_1500	1600.68	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_292||Plant_11||FTL_CZ-HU_500	400.29	24000	102	13.6	$inf	$inf	$inf	$inf
